customer_id,snapshot_month,converted_next_3m,responsible_credit_behaviour_6m,observed_product_id,synthetic_p_conversion_true,synthetic_p_responsible_true
C000480,2024-01-31,0,1,NONE,0.11472,0.83889
C000481,2024-01-31,0,1,NONE,0.10728,0.83889
C000482,2024-01-31,0,1,NONE,0.15275,0.71095
C000483,2024-01-31,0,0,NONE,0.07424,0.8808
C000484,2024-01-31,0,1,NONE,0.03799,0.76852
C000485,2024-01-31,1,0,P003,0.04515,0.52498
C000486,2024-01-31,0,1,NONE,0.05118,0.83889
C000487,2024-01-31,0,1,NONE,0.04631,0.7773
C000488,2024-01-31,0,1,NONE,0.06296,0.83889
C000489,2024-01-31,0,0,NONE,0.04368,0.7773
C000490,2024-01-31,0,0,NONE,0.06731,0.82491
C000491,2024-01-31,0,1,NONE,0.04779,0.8808
C000492,2024-01-31,0,1,NONE,0.07691,0.8808
C000493,2024-01-31,0,1,NONE,0.07286,0.8808
C000494,2024-01-31,0,0,NONE,0.04658,0.71095
C000495,2024-01-31,1,1,P003,0.07201,0.86989
C000496,2024-01-31,0,1,NONE,0.08937,0.82491
C000497,2024-01-31,0,1,NONE,0.12252,0.76852
C000498,2024-01-31,0,1,NONE,0.06425,0.82491
C000499,2024-01-31,0,1,NONE,0.0566,0.76852
C000500,2024-01-31,0,0,NONE,0.07835,0.7773
C000501,2024-01-31,0,0,NONE,0.11581,0.7773
C000502,2024-01-31,0,1,NONE,0.07012,0.91293
C000503,2024-01-31,1,1,P002,0.12559,0.91293
C000504,2024-01-31,1,1,P004,0.05864,0.8808
C000505,2024-01-31,0,0,NONE,0.07529,0.8808
C000506,2024-01-31,0,1,NONE,0.11513,0.91293
C000507,2024-01-31,0,1,NONE,0.08222,0.73106
C000508,2024-01-31,0,1,NONE,0.05454,0.86989
C000509,2024-01-31,0,1,NONE,0.04487,0.7773
C000510,2024-01-31,0,1,NONE,0.12504,0.70057
C000511,2024-01-31,0,1,NONE,0.05511,0.78583
C000512,2024-01-31,0,0,NONE,0.06855,0.75951
C000513,2024-01-31,0,0,NONE,0.05363,0.63414
C000514,2024-01-31,0,0,NONE,0.12202,0.76852
C000515,2024-01-31,0,1,NONE,0.09089,0.83889
C000516,2024-01-31,0,1,NONE,0.21492,0.83889
C000517,2024-01-31,0,0,NONE,0.05309,0.76852
C000518,2024-01-31,0,1,NONE,0.04175,0.7773
C000519,2024-01-31,0,1,NONE,0.04787,0.70057
C000520,2024-01-31,0,1,NONE,0.05965,0.75951
C000521,2024-01-31,1,1,P002,0.11497,0.86989
C000522,2024-01-31,0,1,NONE,0.0411,0.83889
C000523,2024-01-31,0,1,NONE,0.04362,0.78583
C000524,2024-01-31,1,1,P004,0.05568,0.8808
C000525,2024-01-31,0,0,NONE,0.05735,0.78583
C000526,2024-01-31,0,1,NONE,0.08375,0.71095
C000527,2024-01-31,0,1,NONE,0.06227,0.90465
C000528,2024-01-31,0,1,NONE,0.23563,0.90465
C000529,2024-01-31,0,1,NONE,0.05617,0.91293
C000530,2024-01-31,0,1,NONE,0.09129,0.83889
C000531,2024-01-31,0,0,NONE,0.15,0.82491
C000532,2024-01-31,0,1,NONE,0.06927,0.8808
C000533,2024-01-31,0,1,NONE,0.13052,0.83889
C000534,2024-01-31,0,1,NONE,0.05468,0.82491
C000535,2024-01-31,0,0,NONE,0.05215,0.78583
C000536,2024-01-31,0,1,NONE,0.05636,0.76852
C000537,2024-01-31,0,0,NONE,0.0691,0.8808
C000538,2024-01-31,0,1,NONE,0.09237,0.76852
C000539,2024-01-31,0,0,NONE,0.08232,0.71095
C000540,2024-01-31,0,1,NONE,0.10525,0.91293
C000541,2024-01-31,1,1,P002,0.24479,0.90465
C000542,2024-01-31,0,0,NONE,0.11707,0.8808
C000543,2024-01-31,0,1,NONE,0.05561,0.75951
C000544,2024-01-31,0,1,NONE,0.0911,0.93703
C000545,2024-01-31,0,1,NONE,0.05255,0.78583
C000546,2024-01-31,0,1,NONE,0.07347,0.68997
C000547,2024-01-31,0,1,NONE,0.06405,0.83889
C000548,2024-01-31,0,0,NONE,0.03752,0.43782
C000549,2024-01-31,1,1,P002,0.25109,0.91293
C000550,2024-01-31,0,1,NONE,0.123,0.83889
C000551,2024-01-31,0,0,NONE,0.08439,0.8808
C000552,2024-01-31,0,1,NONE,0.08029,0.70057
C000553,2024-01-31,0,0,NONE,0.09963,0.83889
C000554,2024-01-31,0,1,NONE,0.2307,0.75951
C000555,2024-01-31,0,0,NONE,0.0812,0.65701
C000556,2024-01-31,0,1,NONE,0.07185,0.71095
C000557,2024-01-31,0,1,NONE,0.05867,0.83889
C000558,2024-01-31,0,0,NONE,0.0503,0.68997
C000559,2024-01-31,0,1,NONE,0.10598,0.68997
C000560,2024-01-31,0,1,NONE,0.08244,0.8808
C000561,2024-01-31,0,1,NONE,0.12561,0.70057
C000562,2024-01-31,1,1,P002,0.13787,0.76852
C000563,2024-01-31,0,1,NONE,0.06432,0.53743
C000564,2024-01-31,0,0,NONE,0.1239,0.8808
C000565,2024-01-31,0,0,NONE,0.04315,0.64566
C000566,2024-01-31,0,1,NONE,0.22397,0.68997
C000567,2024-01-31,0,0,NONE,0.05079,0.75951
C000568,2024-01-31,0,0,NONE,0.03996,0.70057
C000569,2024-01-31,0,1,NONE,0.0457,0.83889
C000570,2024-01-31,0,1,NONE,0.07375,0.82491
C000571,2024-01-31,0,1,NONE,0.05915,0.76852
C000572,2024-01-31,0,1,NONE,0.20939,0.86989
C000573,2024-01-31,0,0,NONE,0.18458,0.82491
C000574,2024-01-31,0,1,NONE,0.11194,0.86989
C000575,2024-01-31,0,0,NONE,0.05252,0.91293
C000576,2024-01-31,0,1,NONE,0.05255,0.68997
C000577,2024-01-31,0,1,NONE,0.0473,0.86989
C000578,2024-01-31,0,1,NONE,0.06304,0.74077
C000579,2024-01-31,0,1,NONE,0.04399,0.86989
C000580,2024-01-31,0,1,NONE,0.07665,0.76852
C000581,2024-01-31,0,0,NONE,0.06639,0.82491
C000582,2024-01-31,0,1,NONE,0.10055,0.8808
C000583,2024-01-31,1,1,P002,0.09244,0.63414
C000584,2024-01-31,0,1,NONE,0.06182,0.83889
C000585,2024-01-31,0,1,NONE,0.05564,0.86989
C000586,2024-01-31,0,1,NONE,0.04711,0.8808
C000587,2024-01-31,0,1,NONE,0.1123,0.76852
C000588,2024-01-31,0,1,NONE,0.05276,0.83889
C000589,2024-01-31,0,0,NONE,0.04972,0.76852
C000590,2024-01-31,0,1,NONE,0.04741,0.70057
C000591,2024-01-31,0,1,NONE,0.08999,0.86989
C000592,2024-01-31,0,1,NONE,0.10747,0.8808
C000593,2024-01-31,0,1,NONE,0.0558,0.71095
C000594,2024-01-31,0,0,NONE,0.10657,0.8808
C000595,2024-01-31,0,1,NONE,0.08684,0.78583
C000596,2024-01-31,0,1,NONE,0.04199,0.83889
C000597,2024-01-31,0,1,NONE,0.09277,0.8808
C000598,2024-01-31,0,1,NONE,0.07378,0.8808
C000599,2024-01-31,0,1,NONE,0.08456,0.93703
C000600,2024-01-31,0,1,NONE,0.11199,0.82491
C000601,2024-01-31,0,1,NONE,0.07332,0.82491
C000602,2024-01-31,0,1,NONE,0.06309,0.86989
C000603,2024-01-31,0,1,NONE,0.14023,0.84553
C000604,2024-01-31,0,1,NONE,0.07445,0.82491
C000605,2024-01-31,0,1,NONE,0.07495,0.93703
C000606,2024-01-31,1,1,P003,0.09796,0.86989
C000607,2024-01-31,0,0,NONE,0.06403,0.91293
C000608,2024-01-31,0,1,NONE,0.0448,0.78583
C000609,2024-01-31,0,0,NONE,0.10286,0.82491
C000610,2024-01-31,1,1,P002,0.06785,0.8808
C000611,2024-01-31,0,1,NONE,0.17059,0.82491
C000612,2024-01-31,0,0,NONE,0.044,0.68997
C000613,2024-01-31,0,1,NONE,0.0542,0.90465
C000614,2024-01-31,0,1,NONE,0.08472,0.93703
C000615,2024-01-31,0,1,NONE,0.0784,0.76852
C000616,2024-01-31,0,1,NONE,0.04109,0.7773
C000617,2024-01-31,1,0,P002,0.27995,0.8808
C000618,2024-01-31,0,1,NONE,0.07924,0.76852
C000619,2024-01-31,0,1,NONE,0.07835,0.52498
C000620,2024-01-31,0,1,NONE,0.02315,0.63414
C000621,2024-01-31,0,1,NONE,0.07055,0.86989
C000622,2024-01-31,0,1,NONE,0.07457,0.68997
C000623,2024-01-31,0,1,NONE,0.23399,0.93703
C000624,2024-01-31,0,1,NONE,0.07354,0.79413
C000625,2024-01-31,1,1,P004,0.20306,0.90465
C000626,2024-01-31,0,0,NONE,0.08196,0.76852
C000627,2024-01-31,0,0,NONE,0.0564,0.86989
C000628,2024-01-31,0,0,NONE,0.07104,0.52498
C000629,2024-01-31,0,1,NONE,0.11831,0.82491
C000630,2024-01-31,0,1,NONE,0.06511,0.86989
C000631,2024-01-31,0,1,NONE,0.0886,0.86989
C000632,2024-01-31,0,1,NONE,0.0915,0.91293
C000633,2024-01-31,0,0,NONE,0.0355,0.63414
C000634,2024-01-31,0,1,NONE,0.05026,0.83889
C000635,2024-01-31,0,0,NONE,0.09626,0.78583
C000636,2024-01-31,0,1,NONE,0.04371,0.70057
C000637,2024-01-31,0,1,NONE,0.09613,0.7773
C000638,2024-01-31,0,1,NONE,0.11419,0.82491
C000639,2024-01-31,0,1,NONE,0.14791,0.86989
C000640,2024-01-31,0,1,NONE,0.26648,0.91293
C000641,2024-01-31,0,1,NONE,0.04873,0.68997
C000642,2024-01-31,0,1,NONE,0.06988,0.91293
C000643,2024-01-31,0,1,NONE,0.13572,0.78583
C000644,2024-01-31,0,0,NONE,0.04857,0.61064
C000645,2024-01-31,0,1,NONE,0.07732,0.8808
C000646,2024-01-31,0,1,NONE,0.12906,0.86989
C000647,2024-01-31,0,1,NONE,0.02597,0.63414
C000648,2024-01-31,0,1,NONE,0.05736,0.85815
C000649,2024-01-31,1,1,P004,0.13653,0.82491
C000650,2024-01-31,0,1,NONE,0.06327,0.78583
C000651,2024-01-31,0,1,NONE,0.071,0.83889
C000652,2024-01-31,0,1,NONE,0.07378,0.83202
C000653,2024-01-31,0,1,NONE,0.08898,0.8808
C000654,2024-01-31,0,1,NONE,0.05938,0.76852
C000655,2024-01-31,0,1,NONE,0.06824,0.80218
C000656,2024-01-31,0,1,NONE,0.03955,0.83889
C000657,2024-01-31,0,1,NONE,0.03917,0.86989
C000658,2024-01-31,0,1,NONE,0.06258,0.83889
C000659,2024-01-31,0,0,NONE,0.05804,0.8808
C000660,2024-01-31,0,1,NONE,0.09655,0.83889
C000661,2024-01-31,0,1,NONE,0.06452,0.83889
C000662,2024-01-31,0,1,NONE,0.06081,0.91293
C000663,2024-01-31,0,0,NONE,0.06002,0.61064
C000664,2024-01-31,0,1,NONE,0.02931,0.78583
C000665,2024-01-31,1,0,P003,0.12265,0.83889
C000666,2024-01-31,0,1,NONE,0.14027,0.8808
C000667,2024-01-31,0,1,NONE,0.07275,0.91293
C000668,2024-01-31,0,1,NONE,0.13273,0.93703
C000669,2024-01-31,0,1,NONE,0.05114,0.61064
C000670,2024-01-31,0,1,NONE,0.22297,0.83889
C000671,2024-01-31,0,1,NONE,0.03799,0.63414
C000672,2024-01-31,1,0,P004,0.15294,0.82491
C000673,2024-01-31,0,1,NONE,0.12334,0.88595
C000674,2024-01-31,0,1,NONE,0.04255,0.8808
C000675,2024-01-31,0,1,NONE,0.04634,0.68997
C000676,2024-01-31,0,1,NONE,0.05987,0.83889
C000677,2024-01-31,0,0,NONE,0.04448,0.83202
C000678,2024-01-31,0,1,NONE,0.16984,0.8808
C000679,2024-01-31,0,1,NONE,0.10859,0.63414
C000680,2024-01-31,1,1,P001,0.2131,0.76852
C000681,2024-01-31,0,0,NONE,0.04425,0.78583
C000682,2024-01-31,0,1,NONE,0.08791,0.76852
C000683,2024-01-31,0,1,NONE,0.05793,0.52498
C000684,2024-01-31,0,1,NONE,0.09315,0.64566
C000685,2024-01-31,0,1,NONE,0.10198,0.82491
C000686,2024-01-31,0,1,NONE,0.08323,0.83889
C000687,2024-01-31,0,1,NONE,0.06811,0.83889
C000688,2024-01-31,0,1,NONE,0.07337,0.93703
C000689,2024-01-31,0,1,NONE,0.09573,0.86989
C000690,2024-01-31,0,1,NONE,0.05418,0.7773
C000691,2024-01-31,0,0,NONE,0.04012,0.83889
C000692,2024-01-31,0,1,NONE,0.06476,0.91293
C000693,2024-01-31,0,0,NONE,0.21264,0.76852
C000694,2024-01-31,0,1,NONE,0.07368,0.61064
C000695,2024-01-31,0,0,NONE,0.15875,0.75951
C000696,2024-01-31,0,1,NONE,0.05997,0.8808
C000697,2024-01-31,0,1,NONE,0.09576,0.68997
C000698,2024-01-31,1,0,P002,0.31792,0.82491
C000699,2024-01-31,0,1,NONE,0.07305,0.8808
C000700,2024-01-31,0,1,NONE,0.12138,0.76852
C000701,2024-01-31,0,1,NONE,0.14202,0.83889
C000702,2024-01-31,1,0,P003,0.18074,0.83889
C000703,2024-01-31,0,1,NONE,0.0801,0.52498
C000704,2024-01-31,0,1,NONE,0.11536,0.86989
C000705,2024-01-31,0,1,NONE,0.04497,0.83889
C000706,2024-01-31,0,1,NONE,0.08506,0.82491
C000707,2024-01-31,1,1,P001,0.23418,0.86989
C000708,2024-01-31,0,1,NONE,0.15132,0.91293
C000709,2024-01-31,0,1,NONE,0.03306,0.71095
C000710,2024-01-31,0,0,NONE,0.02831,0.42556
C000711,2024-01-31,0,1,NONE,0.0829,0.90465
C000712,2024-01-31,0,1,NONE,0.07937,0.8808
C000713,2024-01-31,0,1,NONE,0.0756,0.91293
C000714,2024-01-31,0,1,NONE,0.15058,0.86989
C000715,2024-01-31,0,1,NONE,0.0728,0.86989
C000716,2024-01-31,0,1,NONE,0.03434,0.76852
C000717,2024-01-31,1,1,P004,0.08719,0.82491
C000718,2024-01-31,0,1,NONE,0.06991,0.63414
C000719,2024-01-31,0,1,NONE,0.06904,0.8808
C000720,2024-01-31,0,1,NONE,0.04507,0.88595
C000721,2024-01-31,0,0,NONE,0.06756,0.8808
C000722,2024-01-31,0,0,NONE,0.08748,0.76852
C000723,2024-01-31,0,1,NONE,0.03875,0.70057
C000724,2024-01-31,0,1,NONE,0.10594,0.92414
C000725,2024-01-31,0,1,NONE,0.07762,0.70057
C000726,2024-01-31,0,1,NONE,0.04337,0.78583
C000727,2024-01-31,0,0,NONE,0.07666,0.76852
C000728,2024-01-31,0,0,NONE,0.06881,0.47502
C000729,2024-01-31,0,0,NONE,0.07128,0.56218
C000730,2024-01-31,0,1,NONE,0.09552,0.8808
C000731,2024-01-31,0,1,NONE,0.03552,0.83889
C000732,2024-01-31,1,0,P002,0.0627,0.78583
C000733,2024-01-31,0,1,NONE,0.0518,0.78583
C000734,2024-01-31,0,0,NONE,0.06543,0.61064
C000735,2024-01-31,0,1,NONE,0.10463,0.52498
C000736,2024-01-31,0,1,NONE,0.08804,0.82491
C000737,2024-01-31,0,1,NONE,0.26262,0.83889
C000738,2024-01-31,0,1,NONE,0.06274,0.81
C000739,2024-01-31,0,1,NONE,0.02991,0.61064
C000740,2024-01-31,0,1,NONE,0.08043,0.83889
C000741,2024-01-31,1,1,P001,0.05367,0.70057
C000742,2024-01-31,0,0,NONE,0.02642,0.52498
C000743,2024-01-31,0,1,NONE,0.03059,0.83202
C000744,2024-01-31,0,0,NONE,0.06671,0.70057
C000745,2024-01-31,0,1,NONE,0.05543,0.8808
C000746,2024-01-31,0,1,NONE,0.17713,0.79413
C000747,2024-01-31,0,1,NONE,0.10713,0.76852
C000748,2024-01-31,0,1,NONE,0.06947,0.76852
C000749,2024-01-31,0,1,NONE,0.10559,0.91293
C000750,2024-01-31,0,1,NONE,0.05416,0.91293
C000751,2024-01-31,0,0,NONE,0.10547,0.76852
C000752,2024-01-31,0,0,NONE,0.05901,0.76852
C000753,2024-01-31,0,1,NONE,0.0705,0.83889
C000754,2024-01-31,0,1,NONE,0.06785,0.8808
C000755,2024-01-31,0,0,NONE,0.06849,0.8808
C000756,2024-01-31,0,1,NONE,0.0323,0.83889
C000757,2024-01-31,0,1,NONE,0.09061,0.76852
C000758,2024-01-31,0,1,NONE,0.06791,0.93703
C000759,2024-01-31,0,1,NONE,0.13153,0.70057
C000760,2024-01-31,0,1,NONE,0.03213,0.7773
C000761,2024-01-31,0,1,NONE,0.0408,0.68997
C000762,2024-01-31,0,1,NONE,0.08547,0.78583
C000763,2024-01-31,0,1,NONE,0.03094,0.70057
C000764,2024-01-31,0,1,NONE,0.17498,0.70057
C000765,2024-01-31,0,0,NONE,0.08453,0.83202
C000766,2024-01-31,0,0,NONE,0.13603,0.52498
C000767,2024-01-31,1,1,P003,0.14638,0.83889
C000768,2024-01-31,0,0,NONE,0.05756,0.63414
C000769,2024-01-31,1,1,P003,0.04986,0.78583
C000770,2024-01-31,0,1,NONE,0.05681,0.8808
C000771,2024-01-31,0,0,NONE,0.04773,0.83889
C000772,2024-01-31,0,1,NONE,0.05055,0.82491
C000773,2024-01-31,0,1,NONE,0.10282,0.8808
C000774,2024-01-31,0,0,NONE,0.15038,0.86989
C000775,2024-01-31,0,0,NONE,0.11892,0.70057
C000776,2024-01-31,0,1,NONE,0.12066,0.86989
C000777,2024-01-31,0,1,NONE,0.10084,0.8808
C000778,2024-01-31,0,1,NONE,0.13413,0.83889
C000779,2024-01-31,0,1,NONE,0.04941,0.91293
C000780,2024-01-31,0,1,NONE,0.11475,0.91293
C000781,2024-01-31,0,1,NONE,0.04616,0.71095
C000782,2024-01-31,0,1,NONE,0.06284,0.91293
C000783,2024-01-31,0,1,NONE,0.10902,0.8808
C000784,2024-01-31,0,1,NONE,0.0335,0.64566
C000785,2024-01-31,0,1,NONE,0.15576,0.93703
C000786,2024-01-31,0,1,NONE,0.0323,0.76852
C000787,2024-01-31,0,1,NONE,0.0475,0.83202
C000788,2024-01-31,0,1,NONE,0.13152,0.61064
C000789,2024-01-31,0,1,NONE,0.04522,0.75951
C000790,2024-01-31,0,1,NONE,0.13682,0.8808
C000791,2024-01-31,0,0,NONE,0.06683,0.71095
C000792,2024-01-31,0,1,NONE,0.06797,0.83889
C000793,2024-01-31,0,1,NONE,0.06523,0.61064
C000794,2024-01-31,0,0,NONE,0.0938,0.52498
C000795,2024-01-31,0,1,NONE,0.09969,0.70057
C000796,2024-01-31,0,1,NONE,0.05143,0.83889
C000797,2024-01-31,0,0,NONE,0.07434,0.63414
C000798,2024-01-31,0,1,NONE,0.04109,0.76852
C000799,2024-01-31,0,1,NONE,0.04248,0.7773
C000800,2024-01-31,0,1,NONE,0.07668,0.68997
C000801,2024-01-31,0,1,NONE,0.10621,0.68997
C000802,2024-01-31,0,1,NONE,0.0545,0.83889
C000803,2024-01-31,0,1,NONE,0.06758,0.83202
C000804,2024-01-31,0,1,NONE,0.04808,0.82491
C000805,2024-01-31,0,1,NONE,0.04211,0.78583
C000806,2024-01-31,0,1,NONE,0.10344,0.78583
C000807,2024-01-31,0,1,NONE,0.1284,0.82491
C000808,2024-01-31,0,1,NONE,0.05492,0.56218
C000809,2024-01-31,0,1,NONE,0.07897,0.82491
C000810,2024-01-31,0,1,NONE,0.10395,0.93703
C000811,2024-01-31,0,0,NONE,0.06571,0.52498
C000812,2024-01-31,0,0,NONE,0.04294,0.78583
C000813,2024-01-31,0,1,NONE,0.19043,0.90465
C000814,2024-01-31,0,0,NONE,0.05781,0.82491
C000815,2024-01-31,0,0,NONE,0.03095,0.63414
C000816,2024-01-31,0,1,NONE,0.07336,0.86989
C000817,2024-01-31,0,1,NONE,0.05566,0.91293
C000818,2024-01-31,0,1,NONE,0.08225,0.82491
C000819,2024-01-31,0,1,NONE,0.04896,0.82491
C000820,2024-01-31,0,1,NONE,0.03249,0.76852
C000821,2024-01-31,0,1,NONE,0.11233,0.78583
C000822,2024-01-31,1,1,P002,0.08367,0.68997
C000823,2024-01-31,0,0,NONE,0.0803,0.83889
C000824,2024-01-31,1,0,P004,0.05123,0.68997
C000825,2024-01-31,0,0,NONE,0.09469,0.75951
C000826,2024-01-31,0,1,NONE,0.09336,0.78583
C000827,2024-01-31,0,1,NONE,0.07058,0.82491
C000828,2024-01-31,0,1,NONE,0.04172,0.66819
C000829,2024-01-31,0,1,NONE,0.09854,0.91293
C000830,2024-01-31,1,1,P002,0.05283,0.83889
C000831,2024-01-31,0,1,NONE,0.04317,0.7773
C000832,2024-01-31,0,1,NONE,0.10166,0.8808
C000833,2024-01-31,0,1,NONE,0.05745,0.83889
C000834,2024-01-31,0,1,NONE,0.04732,0.8808
C000835,2024-01-31,0,1,NONE,0.13229,0.64566
C000836,2024-01-31,0,1,NONE,0.04276,0.82491
C000837,2024-01-31,0,1,NONE,0.17511,0.91293
C000838,2024-01-31,0,1,NONE,0.08324,0.93703
C000839,2024-01-31,0,1,NONE,0.10702,0.83889
C000840,2024-01-31,0,1,NONE,0.06724,0.68997
C000841,2024-01-31,0,1,NONE,0.0849,0.78583
C000842,2024-01-31,0,1,NONE,0.07457,0.86989
C000843,2024-01-31,0,1,NONE,0.07206,0.82491
C000844,2024-01-31,0,1,NONE,0.14728,0.71095
C000845,2024-01-31,0,1,NONE,0.03969,0.63414
C000846,2024-01-31,0,1,NONE,0.07657,0.86989
C000847,2024-01-31,1,1,P001,0.06467,0.76852
C000848,2024-01-31,0,1,NONE,0.04273,0.8808
C000849,2024-01-31,0,1,NONE,0.10392,0.52498
C000850,2024-01-31,0,0,NONE,0.0823,0.93703
C000851,2024-01-31,0,1,NONE,0.12275,0.76852
C000852,2024-01-31,0,1,NONE,0.10934,0.83889
C000853,2024-01-31,0,1,NONE,0.08626,0.86989
C000854,2024-01-31,0,1,NONE,0.06314,0.91293
C000855,2024-01-31,0,1,NONE,0.05243,0.76852
C000856,2024-01-31,1,1,P002,0.14522,0.82491
C000857,2024-01-31,0,1,NONE,0.03244,0.68997
C000858,2024-01-31,0,1,NONE,0.17397,0.91293
C000859,2024-01-31,0,0,NONE,0.04778,0.61064
C000860,2024-01-31,1,1,P001,0.04372,0.8808
C000861,2024-01-31,0,1,NONE,0.09183,0.82491
C000862,2024-01-31,0,1,NONE,0.08255,0.8808
C000863,2024-01-31,0,1,NONE,0.09498,0.86989
C000864,2024-01-31,0,1,NONE,0.03557,0.8808
C000865,2024-01-31,0,0,NONE,0.09979,0.47502
C000866,2024-01-31,1,0,P003,0.08915,0.75951
C000867,2024-01-31,0,1,NONE,0.06599,0.91293
C000868,2024-01-31,0,1,NONE,0.04907,0.86989
C000869,2024-01-31,0,1,NONE,0.05648,0.63414
C000870,2024-01-31,0,1,NONE,0.05649,0.71095
C000871,2024-01-31,0,1,NONE,0.09518,0.82491
C000872,2024-01-31,0,1,NONE,0.13539,0.78583
C000873,2024-01-31,0,1,NONE,0.05944,0.93703
C000874,2024-01-31,0,1,NONE,0.09045,0.83889
C000875,2024-01-31,0,1,NONE,0.03557,0.82491
C000876,2024-01-31,0,0,NONE,0.14845,0.86989
C000877,2024-01-31,0,0,NONE,0.0632,0.83889
C000878,2024-01-31,0,1,NONE,0.08718,0.76852
C000879,2024-01-31,0,1,NONE,0.0483,0.85815
C000880,2024-01-31,0,1,NONE,0.09147,0.68997
C000881,2024-01-31,0,1,NONE,0.04217,0.76852
C000882,2024-01-31,0,1,NONE,0.17097,0.7773
C000883,2024-01-31,0,1,NONE,0.09189,0.93703
C000884,2024-01-31,0,1,NONE,0.09266,0.82491
C000885,2024-01-31,1,1,P002,0.06443,0.71095
C000886,2024-01-31,0,1,NONE,0.03512,0.76852
C000887,2024-01-31,0,1,NONE,0.11352,0.76852
C000888,2024-01-31,0,1,NONE,0.1147,0.63414
C000889,2024-01-31,0,1,NONE,0.06565,0.61064
C000890,2024-01-31,0,1,NONE,0.12849,0.8808
C000891,2024-01-31,0,1,NONE,0.08835,0.83889
C000892,2024-01-31,0,1,NONE,0.14295,0.90465
C000893,2024-01-31,0,0,NONE,0.03432,0.71095
C000894,2024-01-31,0,1,NONE,0.05202,0.70057
C000895,2024-01-31,0,1,NONE,0.07869,0.86989
C000896,2024-01-31,0,1,NONE,0.04913,0.86989
C000897,2024-01-31,1,1,P002,0.08096,0.76852
C000898,2024-01-31,0,1,NONE,0.16977,0.76852
C000899,2024-01-31,0,1,NONE,0.06083,0.83889
C000900,2024-01-31,0,1,NONE,0.0764,0.8808
C000901,2024-01-31,1,1,P003,0.15831,0.82491
C000902,2024-01-31,0,1,NONE,0.06105,0.76852
C000903,2024-01-31,0,1,NONE,0.06039,0.52498
C000904,2024-01-31,0,1,NONE,0.04912,0.85815
C000905,2024-01-31,0,1,NONE,0.18429,0.93703
C000906,2024-01-31,0,1,NONE,0.18686,0.8808
C000907,2024-01-31,0,1,NONE,0.05045,0.8808
C000908,2024-01-31,0,1,NONE,0.03601,0.70057
C000909,2024-01-31,0,1,NONE,0.03971,0.61064
C000910,2024-01-31,0,1,NONE,0.0701,0.83889
C000911,2024-01-31,0,1,NONE,0.04028,0.91293
C000912,2024-01-31,0,1,NONE,0.09676,0.86989
C000913,2024-01-31,0,1,NONE,0.0318,0.75951
C000914,2024-01-31,1,1,P001,0.0856,0.90465
C000915,2024-01-31,0,0,NONE,0.0986,0.93703
C000916,2024-01-31,0,1,NONE,0.0892,0.81757
C000917,2024-01-31,0,0,NONE,0.0306,0.63414
C000918,2024-01-31,0,1,NONE,0.07374,0.78583
C000919,2024-01-31,1,1,P002,0.22801,0.83889
C000920,2024-01-31,0,1,NONE,0.09259,0.82491
C000921,2024-01-31,0,1,NONE,0.03471,0.70057
C000922,2024-01-31,0,0,NONE,0.04434,0.91293
C000923,2024-01-31,0,1,NONE,0.04551,0.7773
C000924,2024-01-31,0,1,NONE,0.13563,0.82491
C000925,2024-01-31,0,1,NONE,0.05376,0.83889
C000926,2024-01-31,0,0,NONE,0.21776,0.83889
C000927,2024-01-31,0,1,NONE,0.10093,0.83889
C000928,2024-01-31,0,1,NONE,0.08354,0.91293
C000929,2024-01-31,0,1,NONE,0.10519,0.82491
C000930,2024-01-31,0,0,NONE,0.10788,0.68997
C000931,2024-01-31,0,1,NONE,0.05423,0.76852
C000932,2024-01-31,0,0,NONE,0.06312,0.71095
C000933,2024-01-31,0,1,NONE,0.05603,0.61064
C000934,2024-01-31,0,1,NONE,0.04742,0.91293
C000935,2024-01-31,0,1,NONE,0.11403,0.91293
C000936,2024-01-31,0,0,NONE,0.04804,0.61064
C000937,2024-01-31,0,1,NONE,0.08519,0.90465
C000938,2024-01-31,0,1,NONE,0.092,0.70057
C000939,2024-01-31,0,1,NONE,0.04448,0.75951
C000940,2024-01-31,0,1,NONE,0.04285,0.63414
C000941,2024-01-31,0,1,NONE,0.06545,0.83889
C000942,2024-01-31,0,1,NONE,0.11287,0.86989
C000943,2024-01-31,0,1,NONE,0.12013,0.83889
C000944,2024-01-31,0,0,NONE,0.07786,0.76852
C000945,2024-01-31,0,1,NONE,0.04086,0.82491
C000946,2024-01-31,0,0,NONE,0.03333,0.41338
C000947,2024-01-31,0,1,NONE,0.07441,0.82491
C000948,2024-01-31,0,0,NONE,0.0649,0.91293
C000949,2024-01-31,0,1,NONE,0.2221,0.91293
C000950,2024-01-31,0,0,NONE,0.10316,0.61064
C000951,2024-01-31,0,1,NONE,0.049,0.82491
C000952,2024-01-31,0,1,NONE,0.04758,0.76852
C000953,2024-01-31,0,1,NONE,0.07253,0.76852
C000954,2024-01-31,0,1,NONE,0.08787,0.83889
C000955,2024-01-31,0,0,NONE,0.03531,0.66819
C000956,2024-01-31,0,1,NONE,0.09143,0.86989
C000957,2024-01-31,0,1,NONE,0.09251,0.86989
C000958,2024-01-31,0,1,NONE,0.0764,0.8808
C000959,2024-01-31,0,1,NONE,0.12362,0.8808
C000960,2024-01-31,0,1,NONE,0.21457,0.8808
